source,target,tgt_lng
Utazó embléma,星際旅人徽章,zh-TW
Utolsó esély,智慧末刃,zh-TW
Utolsó lehelet,最後耳語,zh-TW
Uyumsuzlar,怪咖集合,zh-TW
Uzayın Ritmi,太空律動,zh-TW
Uzayın Ritmi Amblemi,太空律動徽章,zh-TW
Vale a Espera,值得等待,zh-TW
Vale la Pena la Espera,值得等待,zh-TW
Valeva la pena aspettare,值得等待,zh-TW
Valor del Titán,泰坦的決意,zh-TW
Valor em Excesso,價值爆棚,zh-TW
Vampir-Vitalität,吸血活力,zh-TW
Vampiric Vitality,吸血活力,zh-TW
Vampirî Zindelik,吸血活力,zh-TW
Vanguard,先鋒戰士,zh-TW
Vanguard Emblem,先鋒戰士徽章,zh-TW
Vanguarda,先鋒戰士,zh-TW
Vanguardia,先鋒戰士,zh-TW
Vara Innecesariamente Grande,巨型魔棒,zh-TW
Vara innecesariamente grande,巨型魔棒,zh-TW
Varus Besessenheit,法洛士的執念,zh-TW
Varus megszállottsága,法洛士的執念,zh-TW
Varus áldása,法洛士的祝福,zh-TW
Varus' Segen,法洛士的祝福,zh-TW
Varus's Boon,法洛士的祝福,zh-TW
Varus's Obsession,法洛士的執念,zh-TW
Varus'un Lütfu,法洛士的祝福,zh-TW
Varus'un Saplantısı,法洛士的執念,zh-TW
Varusova posedlost,法洛士的執念,zh-TW
Varusův dar,法洛士的祝福,zh-TW
Varázsdobás,魔法擲骰,zh-TW
Varázsszőttes,魔力編織,zh-TW
Vaseszközök,鋼鐵素材,zh-TW
Vaurien de la lumière,聖光無賴,zh-TW
Vay Tạm Ứng,進階貸款,zh-TW
Vedlejší účinky,副作用,zh-TW
Veigar,維迦,zh-TW
Velikost a síla,巨大強悍,zh-TW
Velitel,指揮官,zh-TW
Velitelka Animy,百獸指揮官,zh-TW
Velkolepé dobrodružství,非凡冒險,zh-TW
Velká dárková taška,大禮包,zh-TW
Velký třesk,大霹靂星系,zh-TW
Velo costante,均等法衣,zh-TW
Velo de sosiego,寂靜法衣,zh-TW
Velocidad Termeepnal,米普終端速度,zh-TW
Velocidad temperameeptal,米普終端速度,zh-TW
Velocidade Termipenal,米普終端速度,zh-TW
Velocità termipponale,米普終端速度,zh-TW
Venganza,復仇,zh-TW
Ventos Revigorantes,回春,zh-TW
Verbannte,流亡孤軍,zh-TW
Verbotener Götze,禁忌之像,zh-TW
Verbündeter des Beschützers,守望者之友,zh-TW
Verdorbenes vampirisches Zepter,詛咒吸血鬼權杖,zh-TW
Verdugo Indiscriminado,無差別屠殺,zh-TW
Verdugo de Gigantes,巨人殺手,zh-TW
Verdugo de gigantes,巨人殺手,zh-TW
Verdächtiger Trenchcoat,可疑風衣,zh-TW
Verfehlte Verbindung,就差你一個,zh-TW
Verfluchte Klinge,詛咒之刃,zh-TW
Verfluchte Krone,詛咒之冠,zh-TW
Vergeltung,復仇,zh-TW
Vergoldeter Stahl,不破金鋼,zh-TW
Vergrabene Schätze,地底寶藏,zh-TW
Vernichter,厄運使者,zh-TW
Vernichter,燼滅之華,zh-TW
Versteck des Barons,巴龍巢穴,zh-TW
Verständnisvolles Implantat,共感植入,zh-TW
Verstärkendes Amulett,支配寶匣,zh-TW
Vertu du martyr,烈士美德,zh-TW
Verwittertes Relikt,凋零聖物,zh-TW
Verwobene Magie,魔力編織,zh-TW
Vesmírný rytmus,太空律動,zh-TW
Vesta Espinosa,刺藤胸甲,zh-TW
Veste della stabilità,寂靜法衣,zh-TW
Vestă de mărăcini,刺藤胸甲,zh-TW
Vestă de zale,鎖子甲,zh-TW
Vex,薇可絲,zh-TW
Večerháv,均等法衣,zh-TW
Viaggiatore,星際旅人,zh-TW
Viajante,星際旅人,zh-TW
Viajero,星際旅人,zh-TW
Victorie neașteptată,脫穎而出,zh-TW
Vida Cotidiana,循序漸進,zh-TW
Viděti dvojmo,價值爆棚,zh-TW
Vier-Gold-Verstärkung,四重援軍,zh-TW
Vigarista,私房錢,zh-TW
Viktor,維克特,zh-TW
Viktor'un Sihri,奧術：維克特必勝,zh-TW
Viktor-ia de Arcane,奧術：維克特必勝,zh-TW
Viktor-ia di Arcane,奧術：維克特必勝,zh-TW
Viktor-ie ocultă,奧術：維克特必勝,zh-TW
Viktoria Arcana,奧術：維克特必勝,zh-TW
Viktorův triumf,奧術：維克特必勝,zh-TW
Viktória Arcana,奧術：維克特必勝,zh-TW
Villanópengék,閃刃,zh-TW
Villámakció,跳樓大拍賣,zh-TW
Vingadora Exocósmica,重槍女武神,zh-TW
Virtud del Mártir,烈士美德,zh-TW
Virtud del mártir,烈士美德,zh-TW
Virtude do Mártir,烈士美德,zh-TW
Virtue of the Martyr,烈士美德,zh-TW
Virtutea martirului,烈士美德,zh-TW
Virtù del martire,烈士美德,zh-TW
Visage spirituel,振奮盔甲,zh-TW
Visionnaire,占星師,zh-TW
Visszatérés-történet,逆轉佳話,zh-TW
Vitalidad Vampírica,吸血活力,zh-TW
Vitalidad vampírica,吸血活力,zh-TW
Vitalidade Vampírica,吸血活力,zh-TW
Vitalitate vampirică,吸血活力,zh-TW
Vitalità vampirica,吸血活力,zh-TW
Vitalité vampirique,吸血活力,zh-TW
Viteză termipnală,米普終端速度,zh-TW
Viễn Chinh,星際旅人,zh-TW
Void Gauntlet,虛空武鬥場,zh-TW
Void Staff,虛空之杖,zh-TW
Voința buzduganului,戰錘意志,zh-TW
Voința titanului,泰坦的決意,zh-TW
Vojevůdcova čest,戰國軍閥之榮耀,zh-TW
Volonté de la massue,戰錘意志,zh-TW
Voluntad de la maza,戰錘意志,zh-TW
Voluntad del Mazo,戰錘意志,zh-TW
Volver al Ruedo,逆轉佳話,zh-TW
Vorausdenken,超前部署,zh-TW
Voto del Protettore,保衛者之誓,zh-TW
Voto del cavaliere,騎士誓願,zh-TW
Vous vous sentez en veine ?,鴻運當頭,zh-TW
Voyager,星際旅人,zh-TW
Voyager Emblem,星際旅人徽章,zh-TW
Voyageur,星際旅人,zh-TW
Vražední čtveráci,願四之力與你同在,zh-TW
Vražednější klobouky,致死之帽,zh-TW
Vražednější čepele,更致命之刃,zh-TW
Vrcholná sestava,頂裝,zh-TW
Vuốt Rồng,龍之爪,zh-TW
Vyber vlastnost,選擇特性,zh-TW
Vybíravé výběry,抽好抽滿I,zh-TW
Vyhlazovač,燼滅之華,zh-TW
Vyhnanci,流亡孤軍,zh-TW
Vyplatí se čekat,值得等待,zh-TW
Vyrob si kamaráda,鑄造朋友,zh-TW
Vysoké napětí,高電壓,zh-TW
Vytrvalý vzestup,向上流動,zh-TW
Vyzyvatel,極速快手,zh-TW
Vzestup,飛昇,zh-TW
Vágj utat,殺出血路,zh-TW
Válassz adottságot,選擇特性,zh-TW
Válečná stezka,刃馬合一,zh-TW
Válogatás nélkül,無差別屠殺,zh-TW
Vámpírerő I.,吸血活力,zh-TW
Ván Cược Hoàng Kim,黃金豪賭,zh-TW
Ván Cược URF,阿福奇兵,zh-TW
Vánek,西風匕首,zh-TW
Várható váratlanság,預料中的意外,zh-TW
Vânătoare de comori,尋寶遊戲,zh-TW
Vânător galactic,銀河獵手,zh-TW
Vânătorul de uriași,巨人殺手,zh-TW
Vé Kim Cương,稜鏡票券,zh-TW
Végjátékbeli erőnövelés,大器晚成,zh-TW
Végtelen kétségbeesés,無盡絕望,zh-TW
Végtelen védelem,無限守護,zh-TW
Végzethozó,厄運使者,zh-TW
Vérszomjas,嗜血者,zh-TW
Véráldozat,血祭,zh-TW
Véráldozat,血償,zh-TW
Vírusmátrix,惡意程式矩陣,zh-TW
Vô Cực Kiếm,無盡之刃,zh-TW
Vô Pháp,神影刺客,zh-TW
Võ Sĩ Giác Đấu,拳擊選手,zh-TW
Vörös erősítés,紅Buff,zh-TW
Výbušný růst,爆炸性成長,zh-TW
Výcvik tělesného strážce,保鑣訓練,zh-TW
Výrobce holí,杖匠,zh-TW
Výrobce mečů,劍匠,zh-TW
Výzva chaosu,混沌召喚,zh-TW
Văl uniform,均等法衣,zh-TW
Vălul nemișcării,寂靜法衣,zh-TW
Věčná dohoda,永恆契約,zh-TW
Věštec,神諭,zh-TW
Věž,防禦高塔,zh-TW
Vœu du chevalier,騎士誓願,zh-TW
Vœu du protecteur,保衛者之誓,zh-TW
Vůle palcátu,戰錘意志,zh-TW
Vươn Tới Tinh Tú,伸手摘星,zh-TW
Vương Miện Chiến Thuật,棋手皇冠,zh-TW
Vương Miện Hoàng Gia,皇冠守衛,zh-TW
Vương Miện Hắc Hóa,詛咒之冠,zh-TW
Vương Miện Nặng Trĩu,沉重王冠,zh-TW
W Czepku Urodzony,金湯匙,zh-TW
W Czwórce Siła,四重援軍,zh-TW
Wachsende Wurzeln,荊棘蔓延,zh-TW
Wampiryczna Żywotność,吸血活力,zh-TW
Wand Overflow,魔杖湧流,zh-TW
Wanderer,星際旅人,zh-TW
Wanderer-Emblem,星際旅人徽章,zh-TW
Warlord's Honor,戰國軍閥之榮耀,zh-TW
Warmog vértje,好戰者鎧甲,zh-TW
Warmog's Armor,好戰者鎧甲,zh-TW
Warmog'un Zırhı,好戰者鎧甲,zh-TW
Warmogova zbroj,好戰者鎧甲,zh-TW
Warmogs Rüstung,好戰者鎧甲,zh-TW
Warpath,刃馬合一,zh-TW
Warto Poczekać,值得等待,zh-TW
Wartość Dodana,價值爆棚,zh-TW
Wczesna Nauka,早期教育,zh-TW
We Stick Together,攜手同行,zh-TW
Weise Ausgaben,精打細算,zh-TW
Weltraum-Groove,太空律動,zh-TW
Weltraum-Groove-Emblem,太空律動徽章,zh-TW
Wezwanie Chaosu,混沌召喚,zh-TW
Widmowy Rapier,鬼使彎刀,zh-TW
Wie ist es um dein Glück bestellt?,鴻運當頭,zh-TW
Wieczny Brąz,銅級之命II,zh-TW
Wieczny Pakt,永恆契約,zh-TW
Wiederaufnahme der Mission,重新開始任務,zh-TW
Wielka Wygrana,脫穎而出,zh-TW
Wielki Wybuch,大霹靂星系,zh-TW
Wielkie Poświęcenie,強力投入,zh-TW
Wielkość i Potęga,巨大強悍,zh-TW
Wieża,防禦高塔,zh-TW
Willkürlicher Killer,無差別屠殺,zh-TW
Win Out,脫穎而出,zh-TW
"Winzig, aber tödlich",致命豆丁,zh-TW
Winzige Titanen,小小大英雄,zh-TW
Winzigster Titan,迷你小英雄,zh-TW
Wir halten zusammen,攜手同行,zh-TW
Wise Spending,精打細算,zh-TW
Wit's End,智慧末刃,zh-TW
Withered Relic,凋零聖物,zh-TW
Wkalkulowana Strata,這次戰敗也在計算之中,zh-TW
Wojenna Ścieżka,刃馬合一,zh-TW
Wola Buławy,戰錘意志,zh-TW
Worth the Wait,值得等待,zh-TW
Woven Magic,魔力編織,zh-TW
Wskrzeszenie,復活祝福,zh-TW
Wsparcie,並肩作戰,zh-TW
Wspinaczka po Drabince,攀升之階I,zh-TW
Wspólne Siły,人多好辦事,zh-TW
Wybierz cechę,選擇特性,zh-TW
Wygięty Łuk,反曲弓,zh-TW
Wygnańcy,流亡孤軍,zh-TW
Wykuj Znajomego,鑄造朋友,zh-TW
Wykuklenie,鈍化,zh-TW
Wykuto w Sile,力量鍛造,zh-TW
Wyniesienie,飛昇,zh-TW
Wyprzedaż na Ostro,跳樓大拍賣,zh-TW
Wyrocznia,神諭,zh-TW
Wysokie Napięcie,高電壓,zh-TW
Wytnij sobie drogę,殺出血路,zh-TW
Wywyższenie Kayle,凱爾的讚頌,zh-TW
Wzmacniający Medalion,支配寶匣,zh-TW
Wzmocnienie Raz i Dwa,一個Buff，兩個Buff,zh-TW
Wälzer der Attribute,特性典籍,zh-TW
Wędrujący Krab,河蟹,zh-TW
Włócznia Shojin,精進之矛,zh-TW
Xayah,剎雅,zh-TW
Xoay Bài Tự Động,重整裝置,zh-TW
Xây Dựng Đội Hình,建立團隊,zh-TW
Xúc Xắc Hoành Tráng,史詩重抽,zh-TW
Xúc Xắc Ma Pháp,魔法擲骰,zh-TW
Xúc Xắc Vô Tận,抽好抽滿I,zh-TW
Xạ Thần,重槍女武神,zh-TW
Yaldızlı Çelik,不破金鋼,zh-TW
Yalnız Zırh,單人磐核,zh-TW
Yampiri Yengeç,河蟹,zh-TW
Yan Etkiler,副作用,zh-TW
Yarı İletken,半導體,zh-TW
Yasak İdol,禁忌之像,zh-TW
Yasuo Figyelemmegosztása,犽宿之共享光采,zh-TW
Yasuo aranymezője,犽宿的黃金棋格,zh-TW
Yasuo kardforgatása,犽宿的迅雷之技,zh-TW
Yasuo áldása,犽宿的祝福,zh-TW
Yasuo'nun Altın Hücresi,犽宿的黃金棋格,zh-TW
Yasuo'nun Kılıç Sanatı,犽宿的迅雷之技,zh-TW
Yasuo'nun Lütfu,犽宿的祝福,zh-TW
Yasuo'nun İlgi Budalası Eklentisi,犽宿之共享光采,zh-TW
Yasuo's Bladework,犽宿的迅雷之技,zh-TW
Yasuo's Boon,犽宿的祝福,zh-TW
Yasuo's Golden Hex,犽宿的黃金棋格,zh-TW
Yasuo's Share The Spotlight,犽宿之共享光采,zh-TW
Yasuo: Împarte centrul atenției,犽宿之共享光采,zh-TW
Yasuos Goldfeld,犽宿的黃金棋格,zh-TW
Yasuos Klingentanz,犽宿的迅雷之技,zh-TW
Yasuos Segen,犽宿的祝福,zh-TW
Yasuos „Teile das Rampenlicht“,犽宿之共享光采,zh-TW
Yasuovo mistrovství meče,犽宿的迅雷之技,zh-TW
Yasuovo zlaté pole,犽宿的黃金棋格,zh-TW
Yasuův dar,犽宿的祝福,zh-TW
Yasuův Široký paprsek,犽宿之共享光采,zh-TW
Yatırımın Getirisi,投資,zh-TW
Yayılan Kökler,荊棘蔓延,zh-TW
Yayım Yayındır,吾弓效命於您,zh-TW
Yağmacı,劫掠者,zh-TW
Yağmacı Amblemi,劫掠者徽章,zh-TW
Yaşayan Ocak,活火爐,zh-TW
Yedek Yaylar,備用弓箭,zh-TW
Yelmo Adaptable,適性神盔,zh-TW
Yelmo adaptable,適性神盔,zh-TW
Yelmo sombrío,劫掠者,zh-TW
Yeni Çağ,紀元,zh-TW
Yenilemeye Devam,鴻運當頭,zh-TW
Yenilmez,不屈鬥魂,zh-TW
Yok Edici,燼滅之華,zh-TW
Yolumdan Dönmem,不偵察不換陣容,zh-TW
You Have My Bow,吾弓效命於您,zh-TW
Yozlaşmış Vampirî Asa,詛咒吸血鬼權杖,zh-TW
Yük Aktarımı,電荷轉移,zh-TW
Yüklü Borç,進階貸款,zh-TW
Yüksek Voltaj,高電壓,zh-TW
Yükseliş,飛昇,zh-TW
Yıldız Gözlemcisi,占星師,zh-TW
Yıldız Gözlemcisi Amblemi,占星師徽章,zh-TW
Yıldız Kombosu,星光連鎖,zh-TW
Yıldızlara Uzan,伸手摘星,zh-TW
Yıpranmış Antika,凋零聖物,zh-TW
Za jakou cenu,不惜代價,zh-TW
Zaangażowanie,投資,zh-TW
Zaawansowana Pożyczka,進階貸款,zh-TW
Zabiják obrů,巨人殺手,zh-TW
Zabójca do Wynajęcia,契約殺手,zh-TW
Zabójczy Kapelusz Rabadona,死亡之帽,zh-TW
Zagracony Umysł,思緒雜亂,zh-TW
Zagłada,厄運使者,zh-TW
Zakopane Skarby,地底寶藏,zh-TW
Zakopané poklady,地底寶藏,zh-TW
Zamankıran,時間破壞者,zh-TW
Zamankıran Amblemi,時間破壞者徽章,zh-TW
Zamiř ke hvězdám,伸手摘星,zh-TW
Zaměřovací optika,目標鎖定光學,zh-TW
Zaneprázdněná mysl,思緒雜亂,zh-TW
Zapora Przedniej Formacji,前線基礎,zh-TW
Zapovězená modla,禁忌之像,zh-TW
Zaprzepaszczona Znajomość,就差你一個,zh-TW
Zapuszczanie Korzeni,荊棘蔓延,zh-TW
Zararına Satış,跳樓大拍賣,zh-TW
Zasłona Równości,均等法衣,zh-TW
Zbiry,神影刺客,zh-TW
Zbytečně dlouhá hůl,巨型魔棒,zh-TW
Zdobená pěstnice,寶石手套,zh-TW
Zdobený květ,珠光蓮花II,zh-TW
Zdrang!,一棒入魂！,zh-TW
Zed,劫,zh-TW
Zed,影忍煞星：劫,zh-TW
Zed Invasor,影忍煞星：劫,zh-TW
Zed Invasore,影忍煞星：劫,zh-TW
Zed Kẻ Xâm Lăng,影忍煞星：劫,zh-TW
Zefir,西風匕首,zh-TW
Zefiro,西風匕首,zh-TW
Zefír,西風匕首,zh-TW
Zeitbrecher,時間破壞者,zh-TW
Zeitbrecher-Emblem,時間破壞者徽章,zh-TW
Zeița armelor,重槍女武神,zh-TW
Zeke hírnöke,錫柯的號角,zh-TW
Zeke komor hírnöke,錫柯的悲鳴號角,zh-TW
Zeke'nin Kasvetli Sancağı,錫柯的悲鳴號角,zh-TW
Zeke'nin Sancağı,錫柯的號角,zh-TW
Zeke's Bleak Herald,錫柯的悲鳴號角,zh-TW
Zeke's Herald,錫柯的號角,zh-TW
Zekes Herold,錫柯的號角,zh-TW
Zekes düsterer Herold,錫柯的悲鳴號角,zh-TW
Zekeův pochmurný posel,錫柯的悲鳴號角,zh-TW
Zekeův posel,錫柯的號角,zh-TW
Zephir,西風匕首,zh-TW
Zephyr,西風匕首,zh-TW
Zesílení do závěru hry,大器晚成,zh-TW
Zhouba lichů,巫妖之禍,zh-TW
Zielerfassungslinse,目標鎖定光學,zh-TW
Zihin Açıklığı,思緒清晰,zh-TW
Zihin Bulanıklığı,思緒雜亂,zh-TW
Zihinsel Hazırlık,營造氣場,zh-TW
Zincir Yelek,鎖子甲,zh-TW
Zindelik Broşu,支配寶匣,zh-TW
Zjazd Urodzinowy,生日團聚,zh-TW
Zkázonoš,厄運使者,zh-TW
Zlaté vejce,黃金蛋,zh-TW
Zlatý drak,黃金巨龍,zh-TW
Zlatý hod,黃金豪賭,zh-TW
Zlatý monzun,天外橫財,zh-TW
Zlodějské rukavice,竊賊手套,zh-TW
Zlodějíček,盜取,zh-TW
Zmora Licza,巫妖之禍,zh-TW
Zoe,柔依,zh-TW
Zorn des Kraken,海妖之怒,zh-TW
Zoé,柔依,zh-TW
Zrcadlová osobnost,鏡像人格,zh-TW
Zručná výroba,精心製作,zh-TW
Zrádné upírské žezlo,詛咒吸血鬼權杖,zh-TW
Zsivány,神影刺客,zh-TW
Zsivány embléma,神影刺客徽章,zh-TW
Zsúfolt elme,思緒雜亂,zh-TW
Ztracené konexe,就差你一個,zh-TW
Zu etwas nütze,死得有價值I,zh-TW
Zu viel Wert,價值爆棚,zh-TW
Zu welchem Preis,不惜代價,zh-TW
Zu zäh,坦度雙倍,zh-TW
Zumito de la risa,帽帽果汁,zh-TW
Zusammenarbeit,人多好辦事,zh-TW
Zwillingswächter,雙生守衛,zh-TW
Zwycięstwo Viktora z Arcane,奧術：維克特必勝,zh-TW
Zz'Rot Kapısı,虛空之門,zh-TW
Zz'Rot Portal,虛空之門,zh-TW
Zz'Rot-Portal,虛空之門,zh-TW
Zz'Rot-kapu,虛空之門,zh-TW
Zákeřná monetizace,惡性經營,zh-TW
Základ přední řady,前線基礎,zh-TW
Záložní luky,備用弓箭,zh-TW
Záporozó könnyek,淚光閃閃,zh-TW
Závěrečný spurt,脫穎而出,zh-TW
Zářivý rošťák,聖光無賴,zh-TW
Zéfiro,西風匕首,zh-TW
Zéphyr,西風匕首,zh-TW
Zügiger Doppelkill,疾速雙殺,zh-TW
Ząb Nashora,納什之牙,zh-TW
Złote Jajo,黃金蛋,zh-TW
Złote Pole Yasuo,犽宿的黃金棋格,zh-TW
Złote Ryzyko,黃金豪賭,zh-TW
Złoty Smok,黃金巨龍,zh-TW
Złowroga Monetyzacja,惡性經營,zh-TW
¡Bonk!,一棒入魂！,zh-TW
¡Estadísticas a tutiplén!,能力值大補包,zh-TW
¡Milestadísticas!,能力值大補包,zh-TW
¡Pum!,一棒入魂！,zh-TW
¡Sube de nivel!,升級！,zh-TW
¡Subes de nivel!,升級！,zh-TW
¿A qué precio?,不惜代價,zh-TW
¿Hacemos un Muñeco?,鈍化,zh-TW
¿Te Sientes con Suerte?,鴻運當頭,zh-TW
À toute meepesse,米普終端速度,zh-TW
Ábrete Camino,殺出血路,zh-TW
Ác Nữ,闇翼魔女,zh-TW
Állhatatos szív,堅定之心,zh-TW
Ám Ảnh Của Varus,法洛士的執念,zh-TW
Ánima,百獸,zh-TW
Áo Choàng Bóng Tối,夜色緣界,zh-TW
Áo Choàng Bạc,負極斗篷,zh-TW
Áo Choàng Chiến Thuật,棋手披風,zh-TW
Áo Choàng Diệt Vong,無盡絕望,zh-TW
Áo Choàng Gai,刺藤胸甲,zh-TW
Áo Choàng Lửa,日炎斗篷,zh-TW
Áo Choàng Mờ Ám,可疑風衣,zh-TW
Áo Choàng Thủy Ngân,水銀兜帽,zh-TW
Áo Choàng Tĩnh Lặng,寂靜法衣,zh-TW
Árbitro,仲裁者,zh-TW
Árnybáb,影子木偶,zh-TW
Árvore de Características,特性神木,zh-TW
Ân Huệ Của Ahri,阿璃的祝福,zh-TW
Ân Huệ Của Aurelion Sol,翱銳龍獸的祝福,zh-TW
Ân Huệ Của Ekko,艾克的祝福,zh-TW
Ân Huệ Của Evelynn,伊芙琳的祝福,zh-TW
Ân Huệ Của Kayle,凱爾的祝福,zh-TW
Ân Huệ Của Soraka,索拉卡的祝福,zh-TW
Ân Huệ Của Thresh,瑟雷西的祝福,zh-TW
Ân Huệ Của Varus,法洛士的祝福,zh-TW
Ân Huệ Của Yasuo,犽宿的祝福,zh-TW
Ân Huệ Tái Sinh,復活祝福,zh-TW
Ägide der Abenddämmerung,黃昏聖盾,zh-TW
Ägide der Morgendämmerung,黎明聖盾,zh-TW
Çelik İntikam,重槍女武神,zh-TW
Çelikten Yürek,心之抗防,zh-TW
Çifte Ödül,雙排,zh-TW
Échos réparateurs,治癒回音,zh-TW
Édes falatok,美味甜點,zh-TW
Égida del Amanecer,黎明聖盾,zh-TW
Égida del Ocaso,黃昏聖盾,zh-TW
Égida del amanecer,黎明聖盾,zh-TW
Égida del anochecer,黃昏聖盾,zh-TW
Égide da Alvorada,黎明聖盾,zh-TW
Égide de l'aube,黎明聖盾,zh-TW
Égide do Crepúsculo,黃昏聖盾,zh-TW
Égide du crépuscule,黃昏聖盾,zh-TW
Électrocharge,電光反擊,zh-TW
Élharcos,先鋒戰士,zh-TW
Élharcos embléma,先鋒戰士徽章,zh-TW
Énke,米普星人,zh-TW
Énke embléma,米普星人徽章,zh-TW
Énkesebesség,米普終端速度,zh-TW
Énkike,小米普,zh-TW
Época,紀元,zh-TW
Építhető kísérő,打造夥伴,zh-TW
Éradicateur,燼滅之華,zh-TW
Étincelle ionique,離子星火,zh-TW
Éveil de l'âme,魂力覺醒,zh-TW
Éxito Crítico,究極暴擊,zh-TW
Éxito crítico,究極暴擊,zh-TW
Ídolo Prohibido,禁忌之像,zh-TW
Ídolo Proibido,禁忌之像,zh-TW
Ídolo prohibido,禁忌之像,zh-TW
Îmbrâncire,砸起來,zh-TW
Îmbrățișare de grup,大家來抱抱,zh-TW
Împrumut avansat,進階貸款,zh-TW
În echipă,人多好辦事,zh-TW
Încărcare electrică,電光反擊,zh-TW
Înfățișarea sufletului,振奮盔甲,zh-TW
Întețește focul,熊熊火勢,zh-TW
Învingătorii iau totul,拳擊選手,zh-TW
Învățături timpurii,早期教育,zh-TW
Óptica de Fijación de Objetivo,目標鎖定光學,zh-TW
Óptica de fijado de objetivos,目標鎖定光學,zh-TW
Óriásölő,巨人殺手,zh-TW
Ô Hoàng Kim của Yasuo,犽宿的黃金棋格,zh-TW
Ôm Tập Thể,大家來抱抱,zh-TW
Ödüllü Müsabaka,拳擊選手,zh-TW
Ölüm Kılıcı,死神之刃,zh-TW
Ölümcül Bıçaklar,更致命之刃,zh-TW
Öncü,先鋒戰士,zh-TW
Öncü Amblemi,先鋒戰士徽章,zh-TW
Örök paktum,永恆契約,zh-TW
Összetartunk,攜手同行,zh-TW
Összetevőrablás,組件強盜,zh-TW
Össztűz,集中火力,zh-TW
Ösztönző medál,支配寶匣,zh-TW
Övszállítmány,腰帶多多,zh-TW
Özel Yapım,再造神兵,zh-TW
Özellik Ağacı,特性神木,zh-TW
Özellik Seç,選擇特性,zh-TW
Özellikler Kitabı,特性典籍,zh-TW
Újonc,招兵買馬,zh-TW
Újraalkotó,重整裝置,zh-TW
Újrahasznosító láda,回收再利用,zh-TW
Újrasorsolás napestig,抽好抽滿I,zh-TW
Últimas palabras,最後耳語,zh-TW
Último Suspiro,最後耳語,zh-TW
Último Sussurro,最後耳語,zh-TW
Úsměv štěstěny,鴻運當頭,zh-TW
Úsvit nad Stříbromořím,銀織黎明,zh-TW
Útočníkův řemdih,打手連枷,zh-TW
Úvodní poznatky,早期教育,zh-TW
Übergroßer Stab,巨型魔棒,zh-TW
Überlebender,生存專家,zh-TW
Übungspuppe,訓練假人,zh-TW
Ürességkesztyű,虛空武鬥場,zh-TW
Üçler Ordusu,「三」之軍團,zh-TW
Üçlük,三連勝I,zh-TW
Ý Chỉ Xích Chùy,戰錘意志,zh-TW
Ăn Mòn,腐蝕,zh-TW
Ăn Trộm,盜取,zh-TW
Čekající kovárna,潛在火爐,zh-TW
Čepel smrti,死神之刃,zh-TW
Červený buff,紅Buff,zh-TW
Čistá mysl,思緒清晰,zh-TW
Částečné vyzdvižení,不完全飛昇,zh-TW
Đai Khổng Lồ,巨人腰帶,zh-TW
Đam Mê Gậy,魔杖湧流,zh-TW
Đam Mê Kiếm,刀劍湧流,zh-TW
Đam Mê Đai Lưng,腰帶多多,zh-TW
Đao Chớp,閃刃,zh-TW
Đao Tím,智慧末刃,zh-TW
Đo Ni Đóng Giày,好運手套,zh-TW
Đá Hắc Hóa,枯萎寶石,zh-TW
Đánh Là Trúng,嘟嘟好,zh-TW
Đường Ra Trận,刃馬合一,zh-TW
Được Này Mất Kia,死得有價值I,zh-TW
Đại Bác Liên Thanh,衝擊火炮,zh-TW
Đấu Sĩ,武鬥家,zh-TW
Đầu Tư,投資,zh-TW
Đẩy Nhanh Tiến Độ,向上流動,zh-TW
Đặc Quyền Phú Gia,金湯匙,zh-TW
Định Mệnh,命運編織者,zh-TW
Đồng Minh Của Bụt,守望者之友,zh-TW
Độc Hành,流亡孤軍,zh-TW
Đội Hình Tối Ưu,頂裝,zh-TW
Động Cơ Tăng Tốc,發條加速器,zh-TW
İdman Eldiveni,格鬥手套,zh-TW
İhtiyaç Paketi,物資箱,zh-TW
